"","Campaign.id","Date","Max_click"
"2447",13004,"2019-01-31",25
"2448",13101,"2018-12-25",25
"2449",3001,"2018-11-30",24
"2450",6009,"2018-09-12",24
"2451",6009,"2018-09-16",24
"2452",6009,"2018-09-19",24
"2453",6010,"2018-09-28",24
"2454",12501,"2018-12-07",24
"2455",12501,"2018-12-14",24
"2456",12501,"2018-12-21",24
"2457",12505,"2018-12-08",24
"2458",12505,"2019-01-08",24
"2459",12506,"2018-12-18",24
"2460",13003,"2018-09-14",24
"2461",13101,"2018-12-06",24
"2462",13101,"2018-12-12",24
"2463",13301,"2018-12-29",24
"2464",13305,"2018-12-08",24
"2465",13502,"2018-12-10",24
"2466",14301,"2019-01-08",24
"2467",6010,"2018-09-13",23
"2468",6010,"2018-09-15",23
"2469",8801,"2018-12-23",23
"2470",8801,"2018-12-29",23
"2471",8801,"2019-01-03",23
"2472",11801,"2018-12-06",23
"2473",12505,"2018-12-19",23
"2474",13001,"2018-11-09",23
"2475",13003,"2018-09-06",23
"2476",13101,"2018-12-08",23
"2477",13101,"2018-12-17",23
"2478",13101,"2018-12-22",23
"2479",13305,"2018-12-16",23
"2480",13305,"2018-12-22",23
"2481",13408,"2019-01-18",23
"2482",13601,"2019-01-16",23
"2483",13601,"2019-01-17",23
"2484",8801,"2018-12-26",22
"2485",11801,"2018-12-03",22
"2486",11801,"2018-12-07",22
"2487",11801,"2018-12-16",22
"2488",12501,"2018-08-31",22
"2489",12505,"2018-11-07",22
"2490",12505,"2018-12-18",22
"2491",12505,"2019-01-24",22
"2492",12506,"2018-09-02",22
"2493",12506,"2019-01-24",22
"2494",12507,"2018-09-20",22
"2495",13002,"2018-10-14",22
"2496",13601,"2019-01-14",22
"2497",14102,"2019-01-23",22
"2498",14102,"2019-01-24",22
"2499",3001,"2018-12-31",21
"2500",6009,"2018-09-26",21
"2501",6010,"2018-09-22",21
"2502",6010,"2018-09-24",21
"2503",8801,"2018-12-24",21
"2504",11801,"2018-12-09",21
"2505",11801,"2018-12-14",21
"2506",11801,"2018-12-25",21
"2507",12503,"2019-01-24",21
"2508",13002,"2018-10-23",21
"2509",13004,"2018-10-29",21
"2510",13101,"2018-12-13",21
"2511",13101,"2018-12-18",21
"2512",13305,"2018-12-13",21
"2513",13405,"2018-09-20",21
"2514",13601,"2019-01-13",21
"2515",13601,"2019-01-18",21
"2516",6009,"2018-09-10",20
"2517",6009,"2018-09-17",20
"2518",11801,"2018-12-15",20
"2519",11801,"2018-12-17",20
"2520",11801,"2018-12-21",20
"2521",12501,"2018-12-13",20
"2522",12501,"2018-12-18",20
"2523",12501,"2018-12-24",20
"2524",12506,"2018-09-12",20
"2525",13001,"2018-12-12",20
"2526",13002,"2018-10-15",20
"2527",13002,"2018-10-21",20
"2528",13101,"2018-12-16",20
"2529",13101,"2018-12-19",20
"2530",13201,"2018-08-29",20
"2531",13303,"2018-10-31",20
"2532",13502,"2018-10-09",20
"2533",13601,"2019-01-21",20
"2534",14301,"2019-01-10",20
"2535",6010,"2018-09-17",19
"2536",12501,"2018-08-30",19
"2537",12501,"2018-12-11",19
"2538",12501,"2018-12-17",19
"2539",12503,"2018-09-30",19
"2540",12505,"2018-12-16",19
"2541",12505,"2018-12-20",19
"2542",12506,"2018-09-07",19
"2543",13002,"2018-10-26",19
"2544",13004,"2018-09-18",19
"2545",13004,"2018-11-07",19
"2546",13101,"2018-12-27",19
"2547",13203,"2018-10-01",19
"2548",13304,"2018-09-26",19
"2549",13305,"2018-12-12",19
"2550",13502,"2018-12-07",19
"2551",13601,"2019-01-15",19
"2552",13601,"2019-01-19",19
"2553",14001,"2019-01-01",19
"2554",14401,"2019-01-23",19
"2555",6009,"2018-09-11",18
"2556",11801,"2018-12-20",18
"2557",12501,"2018-12-01",18
"2558",12505,"2018-10-31",18
"2559",12505,"2018-11-11",18
"2560",12506,"2018-09-01",18
"2561",12506,"2018-12-19",18
"2562",13002,"2019-01-07",18
"2563",13101,"2018-12-23",18
"2564",13305,"2018-12-11",18
"2565",13305,"2018-12-15",18
"2566",13305,"2018-12-17",18
"2567",13501,"2018-10-09",18
"2568",13502,"2018-12-06",18
"2569",13502,"2018-12-12",18
"2570",14301,"2018-12-18",18
"2571",14501,"2019-01-18",18
"2572",3001,"2018-12-01",17
"2573",3001,"2018-12-02",17
"2574",3001,"2019-01-01",17
"2575",6009,"2018-09-24",17
"2576",8801,"2018-12-28",17
"2577",8801,"2018-12-30",17
"2578",10901,"2018-08-31",17
"2579",11801,"2018-12-18",17
"2580",11801,"2018-12-22",17
"2581",12501,"2018-12-06",17
"2582",12501,"2018-12-08",17
"2583",12501,"2018-12-10",17
"2584",12503,"2018-08-30",17
"2585",12505,"2018-11-02",17
"2586",12505,"2018-11-10",17
"2587",12505,"2018-12-21",17
"2588",12506,"2018-09-03",17
"2589",13001,"2018-11-10",17
"2590",13003,"2018-09-13",17
"2591",13004,"2018-11-09",17
"2592",13101,"2018-12-15",17
"2593",13303,"2018-10-30",17
"2594",13305,"2018-12-09",17
"2595",13305,"2018-12-28",17
"2596",13601,"2019-01-30",17
"2597",13701,"2018-10-22",17
"2598",6009,"2018-09-13",16
"2599",6010,"2018-09-18",16
"2600",6010,"2018-09-26",16
"2601",6010,"2018-09-29",16
"2602",11801,"2018-09-02",16
"2603",11801,"2018-12-23",16
"2604",11801,"2018-12-24",16
"2605",11801,"2018-12-26",16
"2606",11801,"2019-01-05",16
"2607",12501,"2018-12-22",16
"2608",12505,"2018-12-22",16
"2609",12506,"2018-09-19",16
"2610",12506,"2019-01-03",16
"2611",13004,"2018-10-31",16
"2612",13101,"2018-12-28",16
"2613",13101,"2018-12-29",16
"2614",13101,"2019-01-30",16
"2615",13102,"2018-09-26",16
"2616",13301,"2018-12-30",16
"2617",13501,"2019-01-03",16
"2618",13502,"2018-12-15",16
"2619",13502,"2018-12-19",16
"2620",13502,"2019-01-24",16
"2621",13601,"2019-01-20",16
"2622",13601,"2019-01-27",16
"2623",14002,"2018-11-16",16
"2624",14301,"2018-12-21",16
"2625",3001,"2019-01-02",15
"2626",6009,"2018-09-27",15
"2627",6010,"2018-09-21",15
"2628",6010,"2018-09-23",15
"2629",6010,"2018-10-02",15
"2630",8801,"2019-01-02",15
"2631",11801,"2018-12-29",15
"2632",11801,"2019-01-13",15
"2633",12501,"2018-09-02",15
"2634",12501,"2018-09-07",15
"2635",12501,"2018-12-12",15
"2636",12501,"2018-12-15",15
"2637",12501,"2018-12-16",15
"2638",12505,"2018-12-15",15
"2639",12506,"2018-09-13",15
"2640",12506,"2019-01-23",15
"2641",13001,"2018-11-23",15
"2642",13002,"2018-10-22",15
"2643",13302,"2019-01-04",15
"2644",13502,"2018-12-21",15
"2645",13601,"2019-01-28",15
"2646",13701,"2018-11-28",15
"2647",14102,"2018-12-17",15
"2648",6009,"2018-09-14",14
"2649",6009,"2018-10-10",14
"2650",6010,"2018-10-07",14
"2651",11801,"2018-09-06",14
"2652",11801,"2018-12-30",14
"2653",11801,"2019-01-15",14
"2654",12501,"2019-01-02",14
"2655",12505,"2018-11-14",14
"2656",12505,"2018-12-25",14
"2657",12505,"2019-01-07",14
"2658",12506,"2018-12-20",14
"2659",13001,"2018-11-16",14
"2660",13001,"2018-11-20",14
"2661",13004,"2018-10-30",14
"2662",13203,"2018-08-29",14
"2663",13303,"2018-11-04",14
"2664",13303,"2019-01-31",14
"2665",13408,"2018-10-08",14
"2666",13502,"2018-10-12",14
"2667",13502,"2018-12-05",14
"2668",13502,"2019-01-23",14
"2669",13701,"2019-01-29",14
"2670",6009,"2018-09-22",13
"2671",6009,"2018-09-23",13
"2672",6009,"2018-09-25",13
"2673",6009,"2018-09-29",13
"2674",6009,"2018-10-06",13
"2675",6009,"2018-10-09",13
"2676",6009,"2019-01-11",13
"2677",6010,"2018-09-27",13
"2678",6010,"2018-10-01",13
"2679",11801,"2018-09-03",13
"2680",11801,"2018-09-07",13
"2681",11801,"2018-12-27",13
"2682",11801,"2019-01-03",13
"2683",11801,"2019-01-06",13
"2684",12501,"2018-12-04",13
"2685",12502,"2019-01-23",13
"2686",12506,"2018-12-17",13
"2687",13002,"2018-10-24",13
"2688",13004,"2018-11-10",13
"2689",13101,"2018-12-21",13
"2690",13101,"2018-12-26",13
"2691",13101,"2019-01-12",13
"2692",13204,"2018-12-11",13
"2693",13204,"2018-12-12",13
"2694",13304,"2018-09-18",13
"2695",13305,"2018-12-14",13
"2696",13305,"2018-12-19",13
"2697",13405,"2018-12-11",13
"2698",13406,"2018-10-23",13
"2699",13502,"2018-12-16",13
"2700",13502,"2018-12-18",13
"2701",13502,"2018-12-22",13
"2702",14101,"2018-12-04",13
"2703",14401,"2018-12-28",13
"2704",6009,"2019-01-15",12
"2705",6010,"2018-10-27",12
"2706",8801,"2018-12-27",12
"2707",11801,"2018-09-05",12
"2708",11801,"2019-01-16",12
"2709",11801,"2019-01-19",12
"2710",12501,"2018-09-05",12
"2711",12501,"2018-12-23",12
"2712",12501,"2018-12-26",12
"2713",12505,"2018-11-03",12
"2714",12505,"2018-12-24",12
"2715",12505,"2019-01-02",12
"2716",12505,"2019-01-04",12
"2717",12506,"2018-09-22",12
"2718",12507,"2019-01-23",12
"2719",13001,"2018-11-18",12
"2720",13001,"2018-11-19",12
"2721",13001,"2018-12-02",12
"2722",13001,"2019-01-24",12
"2723",13002,"2018-10-16",12
"2724",13002,"2019-01-09",12
"2725",13004,"2018-11-08",12
"2726",13101,"2019-01-05",12
"2727",13202,"2018-08-29",12
"2728",13203,"2018-09-03",12
"2729",13303,"2018-09-11",12
"2730",13405,"2018-12-20",12
"2731",13408,"2018-09-28",12
"2732",13502,"2018-12-09",12
"2733",13502,"2018-12-11",12
"2734",13502,"2018-12-13",12
"2735",13502,"2018-12-20",12
"2736",13601,"2018-10-30",12
"2737",13601,"2019-01-26",12
"2738",13701,"2019-01-30",12
"2739",14201,"2018-12-28",12
"2740",14402,"2019-01-30",12
"2741",3001,"2019-01-03",11
"2742",6009,"2018-10-08",11
"2743",6010,"2018-09-20",11
"2744",6010,"2018-10-10",11
"2745",6010,"2018-10-15",11
"2746",11801,"2018-09-04",11
"2747",11801,"2019-01-10",11
"2748",11801,"2019-01-12",11
"2749",12501,"2018-09-08",11
"2750",12501,"2018-12-30",11
"2751",12503,"2019-01-23",11
"2752",12505,"2018-11-01",11
"2753",12505,"2018-12-29",11
"2754",12505,"2018-12-30",11
"2755",12506,"2018-09-18",11
"2756",12506,"2018-12-14",11
"2757",13001,"2018-11-13",11
"2758",13001,"2018-11-15",11
"2759",13001,"2018-11-17",11
"2760",13001,"2018-12-18",11
"2761",13002,"2018-10-25",11
"2762",13004,"2018-11-01",11
"2763",13004,"2018-11-04",11
"2764",13004,"2019-01-24",11
"2765",13101,"2019-01-21",11
"2766",13101,"2019-01-26",11
"2767",13101,"2019-01-31",11
"2768",13204,"2019-01-08",11
"2769",13303,"2018-11-02",11
"2770",13303,"2018-11-07",11
"2771",13303,"2018-11-11",11
"2772",13305,"2018-12-18",11
"2773",13305,"2018-12-21",11
"2774",13305,"2018-12-30",11
"2775",13501,"2018-11-30",11
"2776",13502,"2018-10-11",11
"2777",13601,"2019-01-31",11
"2778",14001,"2019-01-06",11
"2779",14103,"2018-12-10",11
"2780",14402,"2019-01-28",11
"2781",3003,"2018-11-28",10
"2782",6009,"2018-10-04",10
"2783",6009,"2018-12-19",10
"2784",6009,"2019-01-10",10
"2785",6010,"2018-09-30",10
"2786",6010,"2018-10-16",10
"2787",6010,"2018-10-21",10
"2788",11801,"2019-01-02",10
"2789",11801,"2019-01-04",10
"2790",11801,"2019-01-17",10
"2791",11801,"2019-01-20",10
"2792",11801,"2019-01-30",10
"2793",12501,"2018-09-06",10
"2794",12501,"2018-12-25",10
"2795",12501,"2018-12-27",10
"2796",12504,"2018-08-29",10
"2797",12505,"2018-11-12",10
"2798",12505,"2018-12-27",10
"2799",12506,"2018-09-04",10
"2800",12506,"2018-09-06",10
"2801",12506,"2018-09-14",10
"2802",13001,"2018-11-11",10
"2803",13001,"2018-11-14",10
"2804",13001,"2018-11-24",10
"2805",13001,"2018-11-25",10
"2806",13001,"2018-11-27",10
"2807",13001,"2018-11-29",10
"2808",13004,"2018-09-28",10
"2809",13004,"2018-10-02",10
"2810",13004,"2018-11-15",10
"2811",13004,"2018-11-16",10
"2812",13004,"2018-11-20",10
"2813",13101,"2018-12-30",10
"2814",13101,"2019-01-06",10
"2815",13101,"2019-01-13",10
"2816",13101,"2019-01-14",10
"2817",13101,"2019-01-18",10
"2818",13302,"2019-01-03",10
"2819",13303,"2018-11-01",10
"2820",13303,"2018-11-10",10
"2821",13303,"2018-11-15",10
"2822",13305,"2018-12-20",10
"2823",13305,"2018-12-23",10
"2824",13305,"2018-12-29",10
"2825",13406,"2018-11-07",10
"2826",13407,"2018-09-26",10
"2827",13408,"2018-09-27",10
"2828",13408,"2019-01-21",10
"2829",13501,"2018-12-01",10
"2830",13501,"2018-12-02",10
"2831",13502,"2018-12-08",10
"2832",13502,"2018-12-24",10
"2833",14001,"2019-01-02",10
"2834",14001,"2019-01-07",10
"2835",14001,"2019-01-10",10
"2836",14103,"2018-12-07",10
"2837",14201,"2018-12-19",10
"2838",14401,"2019-01-25",10
"2839",6009,"2018-09-21",9
"2840",6009,"2018-10-01",9
"2841",6009,"2018-10-07",9
"2842",6009,"2018-10-11",9
"2843",6009,"2018-10-15",9
"2844",6009,"2018-10-17",9
"2845",6009,"2018-10-31",9
"2846",6009,"2018-11-02",9
"2847",6009,"2018-11-04",9
"2848",6010,"2018-10-06",9
"2849",6010,"2018-10-24",9
"2850",6010,"2018-11-07",9
"2851",10901,"2018-08-30",9
"2852",10901,"2018-09-13",9
"2853",11801,"2018-12-28",9
"2854",11801,"2019-01-11",9
"2855",11801,"2019-01-27",9
"2856",12501,"2018-09-04",9
"2857",12503,"2018-10-30",9
"2858",12505,"2018-10-30",9
"2859",12505,"2018-12-23",9
"2860",12506,"2018-09-05",9
"2861",12506,"2018-09-08",9
"2862",12506,"2018-09-11",9
"2863",13001,"2018-11-30",9
"2864",13002,"2018-10-20",9
"2865",13002,"2018-10-29",9
"2866",13002,"2018-11-01",9
"2867",13002,"2018-11-13",9
"2868",13002,"2019-01-24",9
"2869",13004,"2018-11-22",9
"2870",13004,"2018-11-29",9
"2871",13101,"2019-01-04",9
"2872",13101,"2019-01-15",9
"2873",13101,"2019-01-19",9
"2874",13101,"2019-01-20",9
"2875",13101,"2019-01-28",9
"2876",13101,"2019-01-29",9
"2877",13204,"2018-08-29",9
"2878",13303,"2018-11-03",9
"2879",13303,"2018-12-31",9
"2880",13305,"2018-12-24",9
"2881",13408,"2018-10-10",9
"2882",13501,"2018-12-26",9
"2883",13502,"2018-12-26",9
"2884",13701,"2019-01-31",9
"2885",14001,"2019-01-08",9
"2886",14301,"2019-01-09",9
"2887",3002,"2018-11-30",8
"2888",6009,"2018-10-13",8
"2889",6009,"2018-11-15",8
"2890",6009,"2018-12-18",8
"2891",6010,"2018-09-25",8
"2892",6010,"2018-10-20",8
"2893",6010,"2018-11-05",8
"2894",6010,"2018-12-07",8
"2895",11801,"2019-01-07",8
"2896",11801,"2019-01-09",8
"2897",11801,"2019-01-21",8
"2898",11801,"2019-01-26",8
"2899",12501,"2018-09-01",8
"2900",12501,"2018-09-09",8
"2901",12501,"2018-12-20",8
"2902",12501,"2018-12-28",8
"2903",12501,"2018-12-29",8
"2904",12504,"2018-09-30",8
"2905",12505,"2018-11-13",8
"2906",12505,"2018-11-15",8
"2907",12505,"2019-01-03",8
"2908",12506,"2018-09-10",8
"2909",12506,"2018-09-15",8
"2910",12506,"2018-11-15",8
"2911",12506,"2018-12-06",8
"2912",12507,"2018-12-11",8
"2913",13001,"2018-12-14",8
"2914",13001,"2018-12-17",8
"2915",13002,"2018-11-03",8
"2916",13002,"2018-11-07",8
"2917",13002,"2018-11-16",8
"2918",13002,"2018-11-19",8
"2919",13004,"2018-11-02",8
"2920",13004,"2018-11-03",8
"2921",13004,"2018-11-13",8
"2922",13004,"2018-11-19",8
"2923",13004,"2018-12-20",8
"2924",13101,"2019-01-10",8
"2925",13101,"2019-01-22",8
"2926",13102,"2018-10-18",8
"2927",13303,"2018-11-05",8
"2928",13305,"2018-10-01",8
"2929",13305,"2018-12-25",8
"2930",13305,"2018-12-27",8
"2931",13305,"2019-01-23",8
"2932",13404,"2018-09-19",8
"2933",13407,"2018-11-28",8
"2934",13408,"2018-10-11",8
"2935",13501,"2018-12-05",8
"2936",13601,"2019-01-22",8
"2937",13701,"2018-11-29",8
"2938",13701,"2019-01-23",8
"2939",14201,"2018-12-27",8
"2940",14301,"2018-12-20",8
"2941",14401,"2019-01-03",8
"2942",3002,"2018-09-20",7
"2943",3002,"2018-11-07",7
"2944",3002,"2018-11-28",7
"2945",6009,"2018-10-02",7
"2946",6009,"2018-10-18",7
"2947",6010,"2018-10-04",7
"2948",6010,"2018-10-12",7
"2949",6010,"2018-10-13",7
"2950",6010,"2018-10-18",7
"2951",6010,"2018-10-19",7
"2952",6010,"2018-10-25",7
"2953",8801,"2018-12-31",7
"2954",10901,"2019-01-23",7
"2955",11801,"2019-01-08",7
"2956",11801,"2019-01-14",7
"2957",11801,"2019-01-18",7
"2958",11801,"2019-01-29",7
"2959",11801,"2019-01-31",7
"2960",12504,"2018-10-01",7
"2961",12505,"2018-11-04",7
"2962",12505,"2018-11-09",7
"2963",12506,"2018-09-09",7
"2964",12506,"2018-09-23",7
"2965",12506,"2018-11-26",7
"2966",12506,"2018-12-03",7
"2967",12506,"2018-12-05",7
"2968",13001,"2018-12-07",7
"2969",13001,"2018-12-13",7
"2970",13002,"2018-10-27",7
"2971",13002,"2018-11-02",7
"2972",13002,"2018-11-06",7
"2973",13002,"2018-11-08",7
"2974",13002,"2018-11-17",7
"2975",13002,"2018-11-28",7
"2976",13002,"2018-12-12",7
"2977",13004,"2018-11-06",7
"2978",13004,"2018-11-12",7
"2979",13004,"2018-11-18",7
"2980",13004,"2018-11-21",7
"2981",13004,"2018-11-23",7
"2982",13004,"2018-11-28",7
"2983",13004,"2018-12-05",7
"2984",13004,"2019-01-23",7
"2985",13101,"2018-09-05",7
"2986",13204,"2018-08-30",7
"2987",13204,"2018-10-19",7
"2988",13204,"2018-12-05",7
"2989",13204,"2018-12-06",7
"2990",13302,"2018-09-06",7
"2991",13303,"2018-11-19",7
"2992",13303,"2019-01-01",7
"2993",13305,"2018-12-31",7
"2994",13305,"2019-01-02",7
"2995",13403,"2018-09-19",7
"2996",13408,"2018-11-07",7
"2997",13408,"2019-01-07",7
"2998",13501,"2019-01-08",7
"2999",13502,"2018-12-14",7
"3000",13502,"2018-12-27",7
"3001",13502,"2018-12-30",7
"3002",13502,"2018-12-31",7
"3003",13601,"2018-10-19",7
"3004",13601,"2018-10-21",7
"3005",13701,"2018-12-03",7
"3006",14002,"2018-12-10",7
"3007",14101,"2019-01-24",7
"3008",14102,"2018-12-11",7
"3009",14201,"2019-01-03",7
"3010",14301,"2019-01-03",7
"3011",14402,"2019-01-07",7
"3012",501,"2018-10-03",6
"3013",2201,"2018-10-05",6
"3014",2202,"2018-09-24",6
"3015",3002,"2018-12-19",6
"3016",3002,"2019-01-08",6
"3017",3004,"2018-11-28",6
"3018",3007,"2018-11-08",6
"3019",6009,"2018-10-05",6
"3020",6009,"2018-10-12",6
"3021",6009,"2018-10-14",6
"3022",6009,"2018-11-01",6
"3023",6009,"2018-11-10",6
"3024",6009,"2018-11-11",6
"3025",6009,"2018-11-17",6
"3026",6009,"2018-12-28",6
"3027",6010,"2018-10-03",6
"3028",6010,"2018-10-22",6
"3029",6010,"2018-10-29",6
"3030",6010,"2018-11-26",6
"3031",12505,"2018-09-08",6
"3032",12505,"2018-09-12",6
"3033",12505,"2019-01-06",6
"3034",12507,"2019-01-24",6
"3035",13001,"2018-11-22",6
"3036",13001,"2018-11-28",6
"3037",13001,"2018-12-01",6
"3038",13001,"2018-12-03",6
"3039",13001,"2018-12-04",6
"3040",13001,"2018-12-11",6
"3041",13001,"2018-12-16",6
"3042",13001,"2018-12-20",6
"3043",13001,"2018-12-25",6
"3044",13002,"2018-10-31",6
"3045",13002,"2018-11-12",6
"3046",13004,"2018-11-14",6
"3047",13004,"2018-12-01",6
"3048",13004,"2018-12-10",6
"3049",13101,"2019-01-07",6
"3050",13101,"2019-01-16",6
"3051",13101,"2019-01-27",6
"3052",13102,"2018-09-06",6
"3053",13102,"2019-01-11",6
"3054",13303,"2018-10-02",6
"3055",13303,"2018-11-16",6
"3056",13305,"2019-01-01",6
"3057",13405,"2018-09-21",6
"3058",13407,"2018-12-03",6
"3059",13407,"2018-12-09",6
"3060",13407,"2018-12-10",6
"3061",13407,"2019-01-01",6
"3062",13501,"2018-12-09",6
"3063",13502,"2018-12-28",6
"3064",13701,"2018-11-30",6
"3065",14001,"2019-01-03",6
"3066",14001,"2019-01-09",6
"3067",14101,"2018-12-11",6
"3068",14102,"2018-12-06",6
"3069",14201,"2018-12-26",6
"3070",14201,"2019-01-18",6
"3071",14401,"2019-01-15",6
"3072",14501,"2019-01-30",6
"3073",2202,"2018-09-06",5
"3074",3001,"2019-01-23",5
"3075",3001,"2019-01-24",5
"3076",3002,"2018-11-08",5
"3077",3006,"2018-11-28",5
"3078",3007,"2018-11-28",5
"3079",6009,"2018-10-03",5
"3080",6009,"2018-10-16",5
"3081",6009,"2018-10-24",5
"3082",6009,"2018-10-25",5
"3083",6009,"2018-10-29",5
"3084",6009,"2018-10-30",5
"3085",6009,"2018-11-08",5
"3086",6009,"2018-11-09",5
"3087",6009,"2018-11-13",5
"3088",6009,"2018-11-16",5
"3089",6009,"2018-11-28",5
"3090",6010,"2018-10-09",5
"3091",6010,"2018-10-11",5
"3092",6010,"2018-10-14",5
"3093",6010,"2018-10-17",5
"3094",6010,"2018-10-31",5
"3095",6010,"2018-11-02",5
"3096",6010,"2018-11-09",5
"3097",6010,"2018-11-25",5
"3098",6010,"2018-12-08",5
"3099",6010,"2018-12-20",5
"3100",12504,"2018-08-31",5
"3101",12504,"2018-10-24",5
"3102",12505,"2018-11-06",5
"3103",12505,"2018-12-28",5
"3104",12506,"2018-09-20",5
"3105",12506,"2018-09-26",5
"3106",12506,"2018-10-15",5
"3107",12506,"2018-11-08",5
"3108",12506,"2018-12-11",5
"3109",12507,"2018-09-06",5
"3110",12507,"2018-09-27",5
"3111",12507,"2018-10-02",5
"3112",12507,"2018-10-10",5
"3113",12507,"2018-10-15",5
"3114",12507,"2018-12-21",5
"3115",12507,"2019-01-03",5
"3116",13001,"2018-11-21",5
"3117",13001,"2018-11-26",5
"3118",13001,"2018-12-09",5
"3119",13001,"2018-12-23",5
"3120",13001,"2019-01-23",5
"3121",13002,"2018-09-05",5
"3122",13002,"2018-10-30",5
"3123",13002,"2018-11-09",5
"3124",13002,"2018-11-30",5
"3125",13002,"2018-12-05",5
"3126",13002,"2018-12-10",5
"3127",13002,"2018-12-17",5
"3128",13002,"2018-12-19",5
"3129",13002,"2019-01-08",5
"3130",13002,"2019-01-23",5
"3131",13004,"2018-11-26",5
"3132",13004,"2018-11-27",5
"3133",13004,"2018-12-03",5
"3134",13004,"2018-12-06",5
"3135",13004,"2018-12-13",5
"3136",13004,"2018-12-19",5
"3137",13004,"2019-01-03",5
"3138",13101,"2019-01-08",5
"3139",13102,"2018-11-01",5
"3140",13201,"2018-09-28",5
"3141",13301,"2018-12-31",5
"3142",13303,"2018-11-13",5
"3143",13303,"2018-11-14",5
"3144",13303,"2018-11-22",5
"3145",13303,"2018-11-25",5
"3146",13303,"2018-11-28",5
"3147",13303,"2019-01-02",5
"3148",13304,"2018-09-25",5
"3149",13305,"2018-12-26",5
"3150",13305,"2019-01-24",5
"3151",13405,"2018-09-25",5
"3152",13407,"2018-12-02",5
"3153",13407,"2018-12-07",5
"3154",13407,"2019-01-30",5
"3155",13408,"2019-01-30",5
"3156",13501,"2018-10-14",5
"3157",13501,"2018-12-03",5
"3158",13501,"2018-12-07",5
"3159",13501,"2018-12-10",5
"3160",13501,"2019-01-07",5
"3161",13501,"2019-01-28",5
"3162",13502,"2018-12-25",5
"3163",13502,"2018-12-29",5
"3164",13701,"2018-12-17",5
"3165",13801,"2018-10-29",5
"3166",14001,"2019-01-16",5
"3167",14101,"2018-12-14",5
"3168",14201,"2019-01-02",5
"3169",14201,"2019-01-21",5
"3170",14301,"2019-01-01",5
"3171",14401,"2019-01-14",5
"3172",14402,"2019-01-22",5
"3173",2201,"2018-10-14",4
"3174",2202,"2018-09-18",4
"3175",2202,"2018-10-15",4
"3176",2202,"2018-11-07",4
"3177",2202,"2018-11-14",4
"3178",2202,"2018-11-29",4
"3179",3002,"2018-08-30",4
"3180",3002,"2018-10-24",4
"3181",3002,"2019-01-07",4
"3182",3004,"2018-12-19",4
"3183",3005,"2018-11-28",4
"3184",6009,"2018-09-30",4
"3185",6009,"2018-10-21",4
"3186",6009,"2018-11-20",4
"3187",6009,"2018-11-22",4
"3188",6009,"2018-11-23",4
"3189",6009,"2018-11-26",4
"3190",6009,"2018-11-27",4
"3191",6009,"2018-11-29",4
"3192",6009,"2018-12-25",4
"3193",6010,"2018-10-05",4
"3194",6010,"2018-10-23",4
"3195",6010,"2018-10-30",4
"3196",6010,"2018-11-01",4
"3197",6010,"2018-11-04",4
"3198",6010,"2018-11-10",4
"3199",6010,"2018-11-12",4
"3200",6010,"2018-11-14",4
"3201",6010,"2018-11-20",4
"3202",6010,"2019-01-31",4
"3203",6011,"2018-09-19",4
"3204",11801,"2018-09-08",4
"3205",11801,"2018-09-09",4
"3206",12504,"2018-08-30",4
"3207",12504,"2018-10-02",4
"3208",12504,"2018-10-15",4
"3209",12505,"2018-08-30",4
"3210",12505,"2019-01-05",4
"3211",12506,"2018-09-17",4
"3212",12506,"2018-09-27",4
"3213",12506,"2018-10-16",4
"3214",12506,"2018-12-13",4
"3215",12506,"2018-12-24",4
"3216",12507,"2018-10-01",4
"3217",12507,"2018-10-25",4
"3218",13001,"2018-12-05",4
"3219",13001,"2018-12-06",4
"3220",13001,"2018-12-21",4
"3221",13001,"2018-12-24",4
"3222",13001,"2018-12-29",4
"3223",13001,"2019-01-02",4
"3224",13002,"2018-10-28",4
"3225",13002,"2018-11-04",4
"3226",13002,"2018-11-10",4
"3227",13002,"2018-11-15",4
"3228",13002,"2018-12-04",4
"3229",13002,"2018-12-15",4
"3230",13004,"2018-11-05",4
"3231",13004,"2018-11-11",4
"3232",13004,"2018-11-25",4
"3233",13004,"2018-12-07",4
"3234",13004,"2018-12-09",4
"3235",13004,"2018-12-11",4
"3236",13004,"2018-12-14",4
"3237",13004,"2018-12-15",4
"3238",13004,"2018-12-29",4
"3239",13101,"2019-01-09",4
"3240",13101,"2019-01-11",4
"3241",13101,"2019-01-25",4
"3242",13203,"2018-09-04",4
"3243",13204,"2018-09-06",4
"3244",13204,"2018-09-10",4
"3245",13204,"2018-12-21",4
"3246",13301,"2018-09-03",4
"3247",13301,"2018-09-06",4
"3248",13301,"2019-01-23",4
"3249",13302,"2018-12-20",4
"3250",13302,"2019-01-11",4
"3251",13303,"2018-09-20",4
"3252",13303,"2018-11-06",4
"3253",13303,"2018-11-08",4
"3254",13303,"2018-11-09",4
"3255",13303,"2018-11-12",4
"3256",13407,"2018-10-30",4
"3257",13407,"2018-12-11",4
"3258",13407,"2018-12-14",4
"3259",13501,"2018-12-06",4
"3260",13501,"2018-12-08",4
"3261",13502,"2018-12-23",4
"3262",13601,"2019-01-25",4
"3263",13601,"2019-01-29",4
"3264",13701,"2018-12-01",4
"3265",13701,"2018-12-02",4
"3266",13701,"2018-12-04",4
"3267",13701,"2018-12-09",4
"3268",14001,"2019-01-11",4
